Źródło danych;Czas;Wartość
tag_flow;2026-08-17 08:00:00,000000;48,35203362569879
tag_flow;2026-08-17 08:01:00,000000;50,25514932010751
tag_flow;2026-08-17 08:02:00,000000;50,568792800540685
tag_flow;2026-08-17 08:03:00,000000;52,58044029513779
tag_flow;2026-08-17 08:04:00,000000;53,63144689931871
tag_flow;2026-08-17 08:05:00,000000;55,600547230820055
tag_flow;2026-08-17 08:06:00,000000;56,365196680706035
tag_flow;2026-08-17 08:07:00,000000;59,80815121652893
tag_flow;2026-08-17 08:08:00,000000;60,52372172930398
tag_flow;2026-08-17 08:09:00,000000;62,450040389746476
tag_flow;2026-08-17 08:10:00,000000;62,42723766622627
tag_flow;2026-08-17 08:11:00,000000;65,57721552175897
tag_flow;2026-08-17 08:12:00,000000;67,14680143956868
tag_flow;2026-08-17 08:13:00,000000;69,4951270264757
tag_flow;2026-08-17 08:14:00,000000;70,16635866370083
tag_flow;2026-08-17 08:15:00,000000;71,81820673073766
tag_flow;2026-08-17 08:16:00,000000;73,10766934681769
tag_flow;2026-08-17 08:17:00,000000;74,39953190666985
tag_flow;2026-08-17 08:18:00,000000;76,88725937277667
tag_flow;2026-08-17 08:19:00,000000;78,98684528120788
tag_flow;2026-08-17 08:20:00,000000;80,51791193856948
tag_flow;2026-08-17 08:21:00,000000;82,55991853322858
tag_flow;2026-08-17 08:22:00,000000;83,76952249272472
tag_flow;2026-08-17 08:23:00,000000;85,06720330773864
tag_flow;2026-08-17 08:24:00,000000;86,24531966681157
tag_flow;2026-08-17 08:25:00,000000;88,73082582875367
tag_flow;2026-08-17 08:26:00,000000;90,35935436071905
tag_flow;2026-08-17 08:27:00,000000;90,67806072334153
tag_flow;2026-08-17 08:28:00,000000;93,80984396663862
tag_flow;2026-08-17 08:29:00,000000;94,75382475418606
tag_flow;2026-08-17 08:30:00,000000;96,21346146976822
tag_flow;2026-08-17 08:31:00,000000;97,95907388407517
tag_flow;2026-08-17 08:32:00,000000;98,94154786841477
tag_flow;2026-08-17 08:33:00,000000;99,99980671361476
tag_flow;2026-08-17 08:34:00,000000;103,00586738843248
tag_flow;2026-08-17 08:35:00,000000;105,72566660233677
tag_flow;2026-08-17 08:36:00,000000;105,25788785224007
tag_flow;2026-08-17 08:37:00,000000;107,36076542466822
tag_flow;2026-08-17 08:38:00,000000;107,52357217253126
tag_flow;2026-08-17 08:39:00,000000;109,82690166527588
tag_flow;2026-08-17 08:40:00,000000;112,27903366258546
tag_flow;2026-08-17 08:41:00,000000;114,20223583478537
tag_flow;2026-08-17 08:42:00,000000;114,90905972266478
tag_flow;2026-08-17 08:43:00,000000;117,0201008383096
tag_flow;2026-08-17 08:44:00,000000;119,34654289786127
tag_flow;2026-08-17 08:45:00,000000;118,9520203045407
tag_flow;2026-08-17 08:46:00,000000;121,75922729483327
tag_flow;2026-08-17 08:47:00,000000;122,14438077472255
tag_flow;2026-08-17 08:48:00,000000;124,41230764638048
tag_flow;2026-08-17 08:49:00,000000;126,32393156527955
tag_flow;2026-08-17 08:50:00,000000;127,58203176513346
tag_flow;2026-08-17 08:51:00,000000;130,4799963491028
tag_flow;2026-08-17 08:52:00,000000;130,67782219279147
tag_flow;2026-08-17 08:53:00,000000;133,85886741803355
tag_flow;2026-08-17 08:54:00,000000;134,3953033024962
tag_flow;2026-08-17 08:55:00,000000;136,9467808161002
tag_flow;2026-08-17 08:56:00,000000;137,72934051212684
tag_flow;2026-08-17 08:57:00,000000;138,82247123857078
tag_flow;2026-08-17 08:58:00,000000;139,4187002154558
tag_flow;2026-08-17 08:59:00,000000;142,52875316656514
