Źródło danych;Czas;Wartość
tag_pressure;2026-08-17 08:00:00,000000;3,9283425974076702
tag_pressure;2026-08-17 08:00:47,000000;4,010731401700326
tag_pressure;2026-08-17 08:01:34,000000;3,9263018835774086
tag_pressure;2026-08-17 08:02:21,000000;3,9565966728346504
tag_pressure;2026-08-17 08:03:08,000000;4,056830068890602
tag_pressure;2026-08-17 08:03:55,000000;4,086376817523082
tag_pressure;2026-08-17 08:04:42,000000;4,011284471428406
tag_pressure;2026-08-17 08:05:29,000000;3,9598480439214203
tag_pressure;2026-08-17 08:06:16,000000;4,032426983820137
tag_pressure;2026-08-17 08:07:03,000000;3,9777038590757536
tag_pressure;2026-08-17 08:07:50,000000;3,9561971134993783
tag_pressure;2026-08-17 08:08:37,000000;4,044161626704244
tag_pressure;2026-08-17 08:09:24,000000;4,0540960732848745
tag_pressure;2026-08-17 08:10:11,000000;4,019470766995852
tag_pressure;2026-08-17 08:10:58,000000;4,0781966766959705
tag_pressure;2026-08-17 08:11:45,000000;3,989047292101321
tag_pressure;2026-08-17 08:12:32,000000;3,9138504665155027
tag_pressure;2026-08-17 08:13:19,000000;3,9886890500481234
tag_pressure;2026-08-17 08:14:06,000000;4,061217899373205
tag_pressure;2026-08-17 08:14:53,000000;4,059546719200926
tag_pressure;2026-08-17 08:15:40,000000;4,1030946991377695
tag_pressure;2026-08-17 08:16:27,000000;4,012992147223656
tag_pressure;2026-08-17 08:17:14,000000;4,0458980833530465
tag_pressure;2026-08-17 08:18:01,000000;3,9816817210346005
tag_pressure;2026-08-17 08:18:48,000000;3,9446592104168516
tag_pressure;2026-08-17 08:19:35,000000;3,9823139334045226
tag_pressure;2026-08-17 08:20:22,000000;3,982360545814437
tag_pressure;2026-08-17 08:21:09,000000;4,009912121260145
tag_pressure;2026-08-17 08:21:56,000000;3,9718909903280215
tag_pressure;2026-08-17 08:22:43,000000;3,9274423693124394
tag_pressure;2026-08-17 08:23:30,000000;4,009897085773675
tag_pressure;2026-08-17 08:24:17,000000;4,054037290661766
tag_pressure;2026-08-17 08:25:04,000000;3,86569347718014
tag_pressure;2026-08-17 08:25:51,000000;3,988482883959724
tag_pressure;2026-08-17 08:26:38,000000;3,982751265970517
tag_pressure;2026-08-17 08:27:25,000000;3,9733444080086033
tag_pressure;2026-08-17 08:28:12,000000;3,9647353777726693
tag_pressure;2026-08-17 08:28:59,000000;4,073704439451439
tag_pressure;2026-08-17 08:29:46,000000;4,044156980098454
tag_pressure;2026-08-17 08:30:33,000000;4,014180643291955
tag_pressure;2026-08-17 08:31:20,000000;4,029594094727463
tag_pressure;2026-08-17 08:32:07,000000;4,014528446588794
tag_pressure;2026-08-17 08:32:54,000000;4,0226669029339535
tag_pressure;2026-08-17 08:33:41,000000;3,873713288288132
tag_pressure;2026-08-17 08:34:28,000000;3,9404991699332377
tag_pressure;2026-08-17 08:35:15,000000;3,9907785642465075
tag_pressure;2026-08-17 08:36:02,000000;4,025860485194263
tag_pressure;2026-08-17 08:36:49,000000;4,020591309528497
tag_pressure;2026-08-17 08:37:36,000000;3,93248553150747
tag_pressure;2026-08-17 08:38:23,000000;4,009749202511738
tag_pressure;2026-08-17 08:39:10,000000;4,005004144121024
tag_pressure;2026-08-17 08:39:57,000000;3,9556576352322446
tag_pressure;2026-08-17 08:40:44,000000;3,8830767541105278
tag_pressure;2026-08-17 08:41:31,000000;3,9868540654372127
tag_pressure;2026-08-17 08:42:18,000000;4,047143863845994
tag_pressure;2026-08-17 08:43:05,000000;3,9620132734423605
tag_pressure;2026-08-17 08:43:52,000000;4,034991592672726
tag_pressure;2026-08-17 08:44:39,000000;3,9885397955210635
tag_pressure;2026-08-17 08:45:26,000000;3,967942957242061
tag_pressure;2026-08-17 08:46:13,000000;4,011874455661515
tag_pressure;2026-08-17 08:47:00,000000;4,044274581112165
tag_pressure;2026-08-17 08:47:47,000000;3,9764258408016624
tag_pressure;2026-08-17 08:48:34,000000;4,026532922039348
tag_pressure;2026-08-17 08:49:21,000000;3,9982074754822787
tag_pressure;2026-08-17 08:50:08,000000;3,9315054392950035
tag_pressure;2026-08-17 08:50:55,000000;4,025242909035787
tag_pressure;2026-08-17 08:51:42,000000;4,048236765075296
tag_pressure;2026-08-17 08:52:29,000000;4,077769154497409
tag_pressure;2026-08-17 08:53:16,000000;3,8581497413705654
tag_pressure;2026-08-17 08:54:03,000000;4,0328024416705865
tag_pressure;2026-08-17 08:54:50,000000;4,025537298191837
tag_pressure;2026-08-17 08:55:37,000000;3,9518917275868723
tag_pressure;2026-08-17 08:56:24,000000;3,970187823901991
tag_pressure;2026-08-17 08:57:11,000000;3,973900235897554
tag_pressure;2026-08-17 08:57:58,000000;4,010381809588691
tag_pressure;2026-08-17 08:58:45,000000;3,987504670665994
tag_pressure;2026-08-17 08:59:32,000000;3,9492423630476603
